date,input,target,pred,set
1990-01-01,0.6862699462478885,0.0,0.13628964,train
1990-01-02,1.2570665279357571,0.0006061151442304732,0.30626726,train
1990-01-03,0.1679045243586208,0.0,0.27469546,train
1990-01-04,0.0,0.0,0.1876628,train
1990-01-05,0.0,0.0,0.10696799,train
1990-01-06,0.39180387303853836,0.06802777128701812,0.080637835,train
1990-01-07,4.217367278273002,0.015663230500562765,0.5386012,train
1990-01-08,0.39857604062761187,0.012755723903761713,0.50649565,train
1990-01-09,1.1150758256954136,1.6382677895354638,0.5296214,train
1990-01-10,0.47247081418641224,0.011158422120631001,0.43880183,train
1990-01-11,1.2406850354066314,0.0,0.43885803,train
1990-01-12,0.26110891100073197,0.2880344917510808,0.30621254,train
1990-01-13,0.3356151071687842,0.038860018467837106,0.19306132,train
1990-01-14,0.0,0.0008978272608289666,0.08569504,train
1990-01-15,0.19211307077471687,0.0017107561550483064,0.037740387,train
1990-01-16,0.0008252550112373608,1.3050183005047773,0.004772313,train
1990-01-17,0.28424092619796576,0.15686075268159172,0.008458473,train
1990-01-18,0.0682564106423114,0.6679334057403667,0.0016238987,train
1990-01-19,0.34242570298161995,0.07039521624273819,0.017058857,train
1990-01-20,0.14441007067080233,0.05720067421694238,0.014828816,train
1990-01-21,1.961414627473628e-05,0.0,0.00435286,train
1990-01-22,0.0,0.0,0.0,train
1990-01-23,2.675447616304477e-06,0.0,0.0,train
1990-01-24,0.0,0.0,0.0,train
1990-01-25,0.3733729575823502,0.0,0.019712806,train
1990-01-26,0.3814488112386519,0.0,0.03474903,train
1990-01-27,0.0005172285281741855,0.0,0.016058244,train
1990-01-28,0.0,0.0,0.0044261217,train
1990-01-29,0.01632411150774948,0.0,0.0,train
1990-01-30,2.4303568364961086,0.0,0.210062,train
1990-01-31,0.26924503772733327,0.0,0.16230771,train
1990-02-01,0.06787329662239763,0.08030246821760179,0.09326101,train
1990-02-02,0.05614901458217068,0.3425360113203405,0.045972455,train
1990-02-03,2.3121548149809408e-05,0.04491165136387241,0.015604049,train
1990-02-04,1.3193988244789203e-05,6.156972798425,0.0007449612,train
1990-02-05,0.15783578273213672,7.94447922970749,0.004284784,train
1990-02-06,0.0,0.3092304458520021,0.0,train
1990-02-07,0.0,0.0,0.0,train
1990-02-08,0.0,0.03300712313498617,0.0,train
1990-02-09,0.00860494284690858,0.07827567462962769,0.0,train
1990-02-10,2.3136941136095e-05,0.966769515320974,0.0,train
1990-02-11,1.093138780301269,1.4001302076308793,0.07465435,train
1990-02-12,0.055963872507623386,1.347470397298745,0.045052715,train
1990-02-13,1.0144224684284782,0.2471803698168942,0.09933685,train
1990-02-14,0.10052198106098549,0.03469403463802892,0.059954815,train
1990-02-15,0.0017524574041444935,0.0,0.025052242,train
1990-02-16,0.013112670396739506,0.022064071798720126,0.006969467,train
1990-02-17,0.10579709039161603,0.20803431173115472,0.004382968,train
1990-02-18,0.33804235222697526,1.0925236005206147,0.019454949,train
1990-02-19,0.0,0.0013268384013506139,0.007036492,train
1990-02-20,2.8553301456627698,0.07713805506194216,0.26898628,train
1990-02-21,0.2352608847363338,0.0,0.20953062,train
1990-02-22,0.052173483773677976,0.5470593934338152,0.1237824,train
1990-02-23,0.0,0.8336359974953039,0.0591038,train
1990-02-24,0.0,0.028667880982542835,0.021628782,train
1990-02-25,0.0002711364584304181,0.01790664500328803,0.0030441359,train
1990-02-26,0.0,0.0,0.0,train
1990-02-27,0.0,0.0,0.0,train
1990-02-28,0.0,0.18845902340104786,0.0,train
1990-03-01,0.00038422158192699614,1.350209260903299,0.0,train
1990-03-02,0.0,0.04842536931106822,0.0,train
1990-03-03,0.012235926396126365,0.0,0.0,train
1990-03-04,7.2933435019806976e-06,0.022110607361759172,0.0,train
1990-03-05,0.0008456998290220086,0.7928156234007996,0.0,train
1990-03-06,0.39003926268847156,1.4816133697562894,0.021666594,train
1990-03-07,0.0007896726574395316,2.210189537132114,0.010237724,train
1990-03-08,0.041259257636730065,0.06830727273399573,0.00493104,train
1990-03-09,0.2641513167815943,0.0,0.016245179,train
1990-03-10,0.0,0.0,0.0060205534,train
1990-03-11,0.0,0.0,0.0,train
1990-03-12,0.0006619731762136455,0.47357985484256027,0.0,train
1990-03-13,0.0,0.1189882672174101,0.0,train
1990-03-14,0.0,0.005673291618119235,0.0,train
1990-03-15,0.3245588900790934,0.11305201171707906,0.016200572,train
1990-03-16,0.04358130940889329,0.3154240887587633,0.0097941235,train
1990-03-17,0.00018900333185709514,0.0,0.0024449155,train
1990-03-18,0.13564279980427024,0.00013710661159458412,0.0067440495,train
1990-03-19,0.0,0.004982181901114851,0.001165472,train
1990-03-20,0.0,0.0,0.0,train
1990-03-21,0.0,0.0,0.0,train
1990-03-22,0.0,0.020105542989675373,0.0,train
1990-03-23,0.0026500000779770133,0.00033892075628785937,0.0,train
1990-03-24,0.0,0.0,0.0,train
1990-03-25,0.02536254961868457,0.0,0.0,train
1990-03-26,0.4079097061367635,0.00480642386745683,0.023291156,train
1990-03-27,0.0,0.0,0.010926433,train
1990-03-28,0.0,1.686739598020157,0.002630122,train
1990-03-29,0.0,0.45467115850080186,0.0,train
1990-03-30,0.0,0.0,0.0,train
1990-03-31,0.12090875610909659,0.00480642386745683,0.0032589808,train
1990-04-01,0.1846083192660906,0.08958456795569605,0.011191048,train
1990-04-02,0.0,0.05052235070175837,0.0038096681,train
1990-04-03,0.0,0.0029918280929246443,0.0,train
1990-04-04,0.0,0.08561001405208297,0.0,train
1990-04-05,0.0005559336424397848,0.11990099745446121,0.0,train
1990-04-06,0.7800686797297152,0.625615050357992,0.04879362,train
1990-04-07,0.02148267430871741,0.07241277971968588,0.026686005,train
1990-04-08,0.0,0.02934014565283725,0.009772956,train
1990-04-09,0.0,1.219491165772603,0.00094846636,train
1990-04-10,1.5591547452478927,0.15443292690466806,0.117700666,train
1990-04-11,0.20226822221246393,0.9201646066954626,0.08405729,train
1990-04-12,0.0,1.5698538888524687,0.03965228,train
1990-04-13,8.795992163192801e-06,0.30579441520709066,0.013750866,train
1990-04-14,0.5095489695153039,0.33414597032146465,0.034657784,train
1990-04-15,0.7500788254457372,0.13457650253903994,0.06980368,train
1990-04-16,0.3851208073840794,0.0,0.06352695,train
1990-04-17,0.3275932348828877,0.0,0.05275984,train
1990-04-18,0.008208675886713439,0.0,0.022686176,train
1990-04-19,0.014747396744276723,0.017394177672371846,0.0063561574,train
1990-04-20,0.8342435740569824,0.7216347841387639,0.05602525,train
1990-04-21,0.1513271982264734,10.23132406468341,0.03821633,train
1990-04-22,0.025290385099979697,1.5675260568307052,0.016653106,train
1990-04-23,0.10908424960216483,4.443531828028735,0.010368057,train
1990-04-24,0.00047544664914983607,0.016027918749393025,0.0012974143,train
1990-04-25,0.28532828748217903,0.03378111217189906,0.014772847,train
1990-04-26,0.07381780936037186,3.9059747119438457,0.00975927,train
1990-04-27,0.0,3.6803536390564022,0.001977615,train
1990-04-28,0.0,0.39192381921917213,0.0,train
1990-04-29,0.0,0.3891183252409827,0.0,train
1990-04-30,0.0,0.4583621728640351,0.0,train
1990-05-01,0.0,0.09489865159460237,0.0,train
1990-05-02,0.03469256918908456,0.0,0.0,train
1990-05-03,0.8543937336174066,0.0,0.056461647,train
1990-05-04,0.0,0.01610800992303563,0.029778153,train
1990-05-05,0.9375925745382291,0.0002474842187534294,0.08171999,train
1990-05-06,0.0003745914365069939,0.0017561377938654426,0.042031188,train
1990-05-07,0.17898266307653043,0.0,0.027677804,train
1990-05-08,0.0,0.0,0.0087981,train
1990-05-09,0.04605104387372832,0.0006061151442304732,0.001997061,train
1990-05-10,4.397996081596401e-06,0.07997450855029813,0.0,train
